token	label
ст.	O
за	O
особливостями	O
розташування	O

Категорія	O
Абетки	O
склади	O
та	O
окремі	O
літери	O

Графіті	B-inscription
№	O
4250	O
табл	O
ІХ	O
1	O

Розташування	B-inscription
Висота	O
від	O
нижнього	O
краю	O
зондажу	O
2	O
см	O
відстань	O
від	O
лівого	O

краю	O
зондажу	O
5	O
см	O

Опис	B-inscription
Нижня	O
частина	O
напису	B-inscription
закрита	O
кладкою	O
кінця	O
ХІ	O
ст.	O
збереглись	O
тільки	O

чотири	O
знаки	O
виконаного	O
у	O
стовпчик	O
тексту	O

а⃝	O
|	O
да	O
|	O
н-	O

З	O
розбивкою	O
на	O
слова	B-inscription
та	O
відновленням	O
закритих	O
фрагментів	O
текст	O
можна	O
пред-	O

ставити	O
таким	O
чином	O

О	O
а(гиосъ	O
Дан{иилъ	O

Святий	O
Даниїл	O

Зважаючи	O
на	O
інформацію	O
графіті	B-inscription
на	O
фресці	O
найвірогідніше	O
зображений	O
св	O
Да-	O

ниїл	O
Стовпник	O
однак	O
через	O
закриття	O
поверхні	O
фрески	O
пізнішою	O
кладкою	O
перевірити	O

іконографічну	O
відповідність	O
зображеному	O
тут	O
святому	O
не	O
виявляється	O
за	O
можливе	O

Напис	O
частково	O
пошкоджений	O
малюнком	O
воїна	O
№	O
4245	O

Датування	B-inscription
Друга	O
чверть	O
кінець	O
ХІ	O
ст.	O
за	O
особливостями	O
розташування	O

Категорія	O
Підпис	O
до	O
фрескового	O
образу	O

ІІ.3	O
Графіті	B-inscription
на	O
внутрішній	O
стороні	O
аркбутана	O

На	O
внутрішній	O
поверхні	O
аркбутана	O
збереглась	O
невелика	O
ділянка	O
фрескового	O

тиньку	O
з	O
образом	O
святого	O
юного	O
мученика	O
у	O
круглому	O
медальйоні	O
трохи	O
вище	O
якого	O

помітна	O
нижня	O
частина	O
аналогічного	O
медальйону	O
На	O
підставі	O
інформації	O
графіті	B-inscription

№	O
4252	O
образ	O
цього	O
незбереженого	O
святого	O
може	O
бути	O
ідентифікований	O
як	O
св	O
Ми-	O

колай	O
мученик	O
Севастійський	O
На	O
цій	O
ділянці	O
виявлено	O
два	O
графіті	B-inscription
які	O
отримали	O
но-	O

мери	O
4251	O
та	O
4252	O
табл	O
IV	O
2	O

Графіті	B-inscription
№	O
4251	O
табл	O
ІХ	O
2	O

Розташування	B-inscription
Висота	O
від	O
сучасної	O
підлоги	O
282	O
см	O
відстань	O
від	O
лівого	O
ребра	O

стіни	O
43	O
см	O

Опис	B-inscription
Ліва	O
частина	O
напису	B-inscription
знищена	O
обвалом	O
тиньку	O
проте	O
в	O
цілому	O
збереже-	O

ність	O
напису	B-inscription
дуже	O
добра	O
його	O
складові	O
чітко	O
читаються	O

--помозм	O
|	O
амнь	O

З	O
розбивкою	O
на	O
слова	B-inscription
та	O
відновленням	O
втрачених	O
фрагментів	O
текст	O
виглядає	O

таким	O
чином	O

Г(оспод)и	O
помози	O
ми	O
аминь	O

Господи	O
поможи	O
мені	O
амінь	O

Розміри	O
літер	O
зменшуються	O
до	O
кінця	O
рядка	O

Датування	B-inscription
Друга	O
чверть	O
ХІ	O
кінець	O
ХІV	O
ст.	O
за	O
формою	O
написання	O
нахиленої	O

ліворуч	O
з	O
із	O
переломом	O
та	O
и	O
з	O
високою	O
перекладиною	O

Категорія	O
Молитовний	O
напис	B-inscription

Графіті	B-inscription
№	O
4252	O
табл	O
Х	O

Розташування	B-inscription
Висота	O
від	O
сучасної	O
підлоги	O
266	O
см	O
відстань	O
від	O
лівого	O
ребра	O

стіни	O
24	O
см	O

Опис	B-inscription
Поверхня	O
стіни	O
в	O
місці	O
розташування	O
напису	B-inscription
пошкоджена	O
тому	O
частина	O

його	O
складових	O
не	O
простежується	O

ст͠нкуламол----	O

бжѩꙁа------------	O

остмѧг------------	O

З	O
розбивкою	O
на	O
слова	B-inscription
та	O
відновленням	O
втрачених	O
фрагментів	O
текст	O
виглядає	O

таким	O
чином	O

С(вѧ)ты(и	O
Никула	O
моли	O
за	O
раба	O
Б(о)жиѩ	O
За[харию	O
и	O
пр]ости	O
мѧ	O
г[рѣшнаго	O

Святий	O
Нікола	O
моли	O
за	O
раба	O
Божого	O
Захарію	O
і	O
прости	O
мене	O
грішного	O

Розміри	O
літер	O
зменшуються	O
до	O
кінця	O
рядка	O

Датування	B-inscription
Друга	O
чверть	O
ХІ	O
кінець	O
ХІІ	O
ст.	O
за	O
формою	O
написання	O
а	O
з	O
видов-	O

женою	O
спинкою	O
та	O
виконаною	O
у	O
три	O
змахи	O
зіркоподібною	O
ж	O

Категорія	O
Молитовний	O
напис	B-inscription

ГРАФІТІ	B-inscription
НА	O
МАРМУРОВИХ	O
КОЛОНАХ	O
У	O
НАРТЕКСІ	O
СОФІЙСЬКОГО	O
СОБОРУ	O

Цей	O
розділ	O
присвячений	O
публікації	O
епіграфічних	O
пам'яток	O
що	O
знаходяться	O
на	O

поверхні	O
двох	O
мармурових	O
колон	O
які	O
нині	O
експонуються	O
у	O
нартексі	O
Софії	O
Київської	O

під	O
східною	O
стіною	O
обабіч	O
входу	O
до	O
храму	O
Ці	O
мармурові	O
колони	O
були	O
виявлені	O
архі-	O

тектором	O
М.	O
Щуруповим	O
у	O
1838	O
р	O
який	O
провів	O
розкопки	O
на	O
Софійському	O
подвір'ї	O

у	O
кількох	O
місцях	O
церковної	O
огорожі	O
та	O
виявив	O
низку	O
мармурових	O
архітектурних	O

деталей	O
в	O
тому	O
числі	O
й	O
дві	O
колони41	O
Оскільки	O
означені	O
колони	O
як	O
вважається	O
при-	O

крашали	O
західну	O
частину	O
Софійського	O
собору42	O
то	O
епіграфічні	O
пам'ятки	O
що	O
знахо-	O

дяться	O
на	O
них	O
публікуються	O
у	O
цій	O
частині	O
Корпусу	O

ІІІ.1	O
Графіті	B-inscription
на	O
мармуровій	O
колоні	O
у	O
північній	O
частині	O
нартексу	O

Мармурова	O
колона	B-inscription
довжиною	O
близько	O
"3	5"	O
м	O
що	O
нині	O
експонується	O
в	O
північній	O

частині	O
нартексу	O
табл	O
ХІ	O
1	O
розбита	O
на	O
дві	O
частини	O
Окрім	O
самого	O
тіла	O
колони	O

поруч	O
експонується	O
її	O
мармурова	O
база	O
у	O
верхній	O
частині	O
якої	O
поставлена	O
робоча	O
по-	O

значка	O
у	O
вигляді	O
літери	O
Y	O
табл	O
ХІ	O
3	O
Така	O
сама	O
робоча	O
позначка	O
знаходиться	O
на	O

верхній	O
площі	O
колони	O
табл	O
ХІ	O
4	O
Оскільки	O
ця	O
колона	B-inscription
тонша	O
і	O
довша	O
за	O
іншу	O
в	O
іс-	O

торіографії	O
можна	O
зустріти	O
думку	O
про	O
приналежність	O
цієї	O
колони	O
до	O
оздоблення	O

Десятинної	O
церкви	O
яка	O
походить	O
з	O
розкопок	O
1824	O
чи	O
1826	O
рр.43	O
Однак	O
тільки	O
за	O
від-	O

мінностями	O
у	O
пропорціях	O
колон	O
говорити	O
про	O
їх	O
приналежність	O
різним	O
церквам	O
се-	O

редньовічного	O
Києва	O
складно	O
Тож	O
вірогідніше	O
що	O
колона	B-inscription
походить	O
все	O
ж	O
з	O

Софійського	O
собору	O
Епіграфічні	O
пам'ятки	O
знаходяться	O
на	O
нижньому	O
фрагменті	O
ко-	O

лони	O
їх	O
нараховується	O
дев'ять	O
№	O
№	O
4253–4261	O
Розташування	B-inscription
та	O
ступінь	O
ерозії	O

прорізів	O
дозволяє	O
встановити	O
що	O
графіті	B-inscription
наносили	O
у	O
той	O
час	O
коли	O
колона	B-inscription
перебувала	O

у	O
вертикальному	O
положенні	O
найімовірніше	O
до	O
початку	O
XVII	O
ст.	O
якщо	O
вона	O
знахо-	O

дилась	O
біля	O
західного	O
порталу	O
що	O
зруйнувався	O
у	O
цей	O
час	O
або	O
до	O
межі	O
XVII	O
XVIII	O

ст.	O
коли	O
масштабні	O
будівельні	O
роботи	O
змінили	O
зовнішній	O
вигляд	O
храму	O
і	O
колони	O
були	O

забрані	O
та	O
перебували	O
на	O
софійському	O
подвір'ї	O
допоки	O
не	O
були	O
присипані	O
землею	O
до	O

їх	O
виявлення	O
у	O
1838	O
р	O
На	O
мій	O
погляд	O
більш	O
вірогідно	O
віднести	O
верхню	O
межу	O
часу	O
мож-	O

ливої	O
появи	O
графіті	B-inscription
на	O
колоні	O
до	O
початку	O
XVII	O
ст.	O

Графіті	B-inscription
№	O
4253	O
табл	O
ХІІ	O
1	O

Розташування	B-inscription
Висота	O
від	O
основи	O
110	O
см	O

Опис	B-inscription
На	O
поверхні	O
мармурової	O
колони	O
подвійними	O
замкненими	O
рисками	O
про-	O

креслений	O
малюнок	O
хреста	O
якоря	O

Датування	B-inscription
Друга	O
чверть	O
ХІ	O
початок	O
XVII	O
ст.	O
за	O
формою	O
прорізів	O

Категорія	O
Хрести	O
монограми	O
теонімограми	O

Графіті	B-inscription
№	O
4254	O
табл	O
ХІІ	O
