token,label
очікуваного,O
июнь,O
"
",O
Датування,B-inscription
Друга,O
чверть,O
кінець,O
ХІ,O
ст.,O
за,O
особливостями,O
розташування,O
"
",O
Категорія,O
Пам'ятний,O
напис,B-inscription
"
",O
Графіті,B-inscription
№,O
4247,O
табл,O
VІІІ,O
3,O
"
",O
Розташування,B-inscription
Висота,O
від,O
нижнього,O
краю,O
зондажу,O
9,O
см,O
відстань,O
від,O
лівого,O
"
",O
краю,O
зондажу,O
"8,5",O
см,O
"
",O
Опис,B-inscription
Права,O
частина,O
напису,B-inscription
закрита,O
кладкою,O
кінця,O
ХІ,O
ст.,O
простежуються,O
"
",O
тільки,O
чотири,O
літери,O
початку,O
рядка,O
ог.,O
"
",O
Датування,B-inscription
Друга,O
чверть,O
кінець,O
ХІ,O
ст.,O
за,O
особливостями,O
розташування,O
"
",O
Категорія,O
Фрагмент,O
напису,B-inscription
"
",O
Графіті,B-inscription
№,O
4248,O
табл,O
VІІІ,O
4,O
"
",O
Розташування,B-inscription
Висота,O
від,O
нижнього,O
краю,O
зондажу,O
5,O
см,O
відстань,O
від,O
лівого,O
"
",O
краю,O
зондажу,O
10,O
см,O
"
",O
Опис,B-inscription
На,O
поверхні,O
стіни,O
простежується,O
простий,O
чотириконечний,O
хрест,B-inscription
"
",O
Датування,B-inscription
Друга,O
чверть,O
кінець,O
ХІ,O
ст.,O
за,O
особливостями,O
розташування,O
"
",O
Категорія,O
Хрести,O
монограми,O
теонімограми,O
"
",O
Графіті,B-inscription
№,O
4249,O
табл,O
VІІІ,O
5,O
"
",O
Розташування,B-inscription
Висота,O
від,O
нижнього,O
краю,O
зондажу,O
3,O
см,O
відстань,O
від,O
лівого,O
"
",O
краю,O
зондажу,O
8,O
см,O
"
",O
Опис,B-inscription
Права,O
частина,O
пошкоджена,O
вибоєм,O
проте,O
за,O
наявними,O
фрагментами,O
мо-,O
"
",O
жемо,O
встановити,O
що,O
тут,O
була,O
прокреслена,O
літера,O
М.,O
"
",O
Датування,B-inscription
Друга,O
чверть,O
кінець,O
ХІ,O
ст.,O
за,O
особливостями,O
розташування,O
"
",O
Категорія,O
Абетки,O
склади,O
та,O
окремі,O
літери,O
"
",O
Графіті,B-inscription
№,O
4250,O
табл,O
ІХ,O
1,O
"
",O
Розташування,B-inscription
Висота,O
від,O
нижнього,O
краю,O
зондажу,O
2,O
см,O
відстань,O
від,O
лівого,O
"
",O
краю,O
зондажу,O
5,O
см,O
"
",O
Опис,B-inscription
Нижня,O
частина,O
напису,B-inscription
закрита,O
кладкою,O
кінця,O
ХІ,O
ст.,O
збереглись,O
тільки,O
"
",O
чотири,O
знаки,O
виконаного,O
у,O
стовпчик,O
тексту,O
"
",O
а⃝,O
|,O
да,O
|,O
н-,O
"
",O
З,O
розбивкою,O
на,O
слова,B-inscription
та,O
відновленням,O
закритих,O
фрагментів,O
текст,O
можна,O
пред-,O
"
",O
ставити,O
таким,O
чином,O
"
",O
О,O
а(гиосъ,O
Дан{иилъ,O
"
",O
Святий,O
Даниїл,O
"
",O
Зважаючи,O
на,O
інформацію,O
графіті,B-inscription
на,O
фресці,O
найвірогідніше,O
зображений,O
св,O
Да-,O
"
",O
ниїл,O
Стовпник,O
однак,O
через,O
закриття,O
поверхні,O
фрески,O
пізнішою,O
кладкою,O
перевірити,O
"
",O
іконографічну,O
відповідність,O
зображеному,O
тут,O
святому,O
не,O
виявляється,O
за,O
можливе,O
"
",O
Напис,O
частково,O
пошкоджений,O
малюнком,O
воїна,O
№,O
4245,O
"
",O
Датування,B-inscription
Друга,O
чверть,O
кінець,O
ХІ,O
ст.,O
за,O
особливостями,O
розташування,O
"
",O
Категорія,O
Підпис,O
до,O
фрескового,O
образу,O
"
",O
ІІ.3,O
Графіті,B-inscription
на,O
внутрішній,O
стороні,O
аркбутана,O
"
",O
На,O
внутрішній,O
поверхні,O
аркбутана,O
збереглась,O
невелика,O
ділянка,O
фрескового,O
"
",O
тиньку,O
з,O
образом,O
святого,O
юного,O
мученика,O
у,O
круглому,O
медальйоні,O
трохи,O
вище,O
якого,O
"
",O
помітна,O
нижня,O
частина,O
аналогічного,O
медальйону,O
На,O
підставі,O
інформації,O
графіті,B-inscription
"
",O
№,O
4252,O
образ,O
цього,O
незбереженого,O
святого,O
може,O
бути,O
ідентифікований,O
як,O
св,O
Ми-,O
"
",O
колай,O
мученик,O
Севастійський,O
На,O
цій,O
ділянці,O
виявлено,O
два,O
графіті,B-inscription
які,O
отримали,O
но-,O
"
",O
мери,O
4251,O
та,O
4252,O
табл,O
IV,O
2,O
"
",O
Графіті,B-inscription
№,O
4251,O
табл,O
ІХ,O
2,O
"
",O
Розташування,B-inscription
Висота,O
від,O
сучасної,O
підлоги,O
282,O
см,O
відстань,O
від,O
лівого,O
ребра,O
"
",O
стіни,O
43,O
см,O
"
",O
Опис,B-inscription
Ліва,O
частина,O
напису,B-inscription
знищена,O
обвалом,O
тиньку,O
проте,O
в,O
цілому,O
збереже-,O
"
",O
ність,O
напису,B-inscription
дуже,O
добра,O
його,O
складові,O
чітко,O
читаються,O
"
",O
--помозм,O
|,O
амнь,O
"
",O
З,O
розбивкою,O
на,O
слова,B-inscription
та,O
відновленням,O
втрачених,O
фрагментів,O
текст,O
виглядає,O
"
",O
таким,O
чином,O
"
",O
Г(оспод)и,O
помози,O
ми,O
аминь,O
"
",O
Господи,O
поможи,O
мені,O
амінь,O
"
",O
Розміри,O
літер,O
зменшуються,O
до,O
кінця,O
рядка,O
"
",O
Датування,B-inscription
Друга,O
чверть,O
ХІ,O
кінець,O
ХІV,O
ст.,O
за,O
формою,O
написання,O
нахиленої,O
"
",O
ліворуч,O
з,O
із,O
переломом,O
та,O
и,O
з,O
високою,O
перекладиною,O
"
",O
Категорія,O
Молитовний,O
напис,B-inscription
"
",O
Графіті,B-inscription
№,O
4252,O
табл,O
Х,O
"
",O
Розташування,B-inscription
Висота,O
від,O
сучасної,O
підлоги,O
266,O
см,O
відстань,O
від,O
лівого,O
ребра,O
"
",O
стіни,O
24,O
см,O
"
",O
Опис,B-inscription
Поверхня,O
стіни,O
в,O
місці,O
розташування,O
напису,B-inscription
пошкоджена,O
тому,O
частина,O
"
",O
його,O
складових,O
не,O
простежується,O
"
",O
ст͠нкуламол----,O
"
",O
бжѩꙁа------------,O
"
",O
остмѧг------------,O
"
",O
З,O
розбивкою,O
на,O
слова,B-inscription
та,O
відновленням,O
втрачених,O
фрагментів,O
текст,O
виглядає,O
"
",O
таким,O
чином,O
"
",O
С(вѧ)ты(и,O
Никула,O
моли,O
за,O
раба,O
Б(о)жиѩ,O
За[харию,O
и,O
пр]ости,O
мѧ,O
г[рѣшнаго,O
"
",O
Святий,O
Нікола,O
моли,O
за,O
раба,O
Божого,O
Захарію,O
і,O
прости,O
мене,O
грішного,O
"
",O
Розміри,O
літер,O
зменшуються,O
до,O
кінця,O
рядка,O
"
",O
Датування,B-inscription
Друга,O
чверть,O
ХІ,O
кінець,O
ХІІ,O
ст.,O
за,O
формою,O
написання,O
а,O
з,O
видов-,O
"
",O
женою,O
спинкою,O
та,O
виконаною,O
у,O
три,O
змахи,O
зіркоподібною,O
ж,O
"
",O
Категорія,O
Молитовний,O
напис,B-inscription
"
",O
ГРАФІТІ,B-inscription
НА,O
МАРМУРОВИХ,O
КОЛОНАХ,O
У,O
НАРТЕКСІ,O
СОФІЙСЬКОГО,O
СОБОРУ,O
"
",O
Цей,O
розділ,O
присвячений,O
публікації,O
епіграфічних,O
пам'яток,O
що,O
знаходяться,O
на,O
"
",O
поверхні,O
двох,O
мармурових,O
колон,O
які,O
нині,O
експонуються,O
у,O
нартексі,O
Софії,O
Київської,O
"
",O
під,O
східною,O
стіною,O
обабіч,O
входу,O
до,O
храму,O
Ці,O
мармурові,O
колони,O
були,O
виявлені,O
архі-,O
"
",O
тектором,O
М.,O
Щуруповим,O
у,O
1838,O
р,O
який,O
провів,O
розкопки,O
на,O
Софійському,O
подвір'ї,O
"
",O
у,O
кількох,O
місцях,O
церковної,O
огорожі,O
та,O
виявив,O
низку,O
мармурових,O
архітектурних,O
"
",O
деталей,O
в,O
тому,O
числі,O
й,O
дві,O
колони41,O
Оскільки,O
означені,O
колони,O
як,O
вважається,O
при-,O
"
",O
крашали,O
західну,O
частину,O
Софійського,O
собору42,O
то,O
епіграфічні,O
пам'ятки,O
що,O
знахо-,O
"
",O
дяться,O
на,O
них,O
публікуються,O
у,O
цій,O
частині,O
Корпусу,O
"
",O
ІІІ.1,O
Графіті,B-inscription
на,O
мармуровій,O
колоні,O
у,O
північній,O
частині,O
нартексу,O
"
",O
Мармурова,O
колона,B-inscription
довжиною,O
близько,O
"3,5",O
м,O
що,O
нині,O
експонується,O
в,O
північній,O
"
",O
частині,O
нартексу,O
табл,O
ХІ,O
1,O
розбита,O
на,O
дві,O
частини,O
Окрім,O
самого,O
тіла,O
колони,O
"
",O
поруч,O
експонується,O
її,O
мармурова,O
база,O
у,O
верхній,O
частині,O
якої,O
поставлена,O
робоча,O
по-,O
"
",O
значка,O
у,O
вигляді,O
літери,O
Y,O
табл,O
ХІ,O
3,O
Така,O
сама,O
робоча,O
позначка,O
знаходиться,O
на,O
"
",O
верхній,O
площі,O
колони,O
табл,O
ХІ,O
4,O
Оскільки,O
ця,O
колона,B-inscription
тонша,O
і,O
довша,O
за,O
іншу,O
в,O
іс-,O
"
",O
торіографії,O
можна,O
зустріти,O
думку,O
про,O
приналежність,O
цієї,O
колони,O
до,O
оздоблення,O
"
",O
Десятинної,O
церкви,O
яка,O
походить,O
з,O
розкопок,O
1824,O
чи,O
1826,O
рр.43,O
Однак,O
тільки,O
за,O
від-,O
"
",O
мінностями,O
у,O
пропорціях,O
колон,O
говорити,O
про,O
їх,O
приналежність,O
різним,O
церквам,O
се-,O
"
",O
редньовічного,O
Києва,O
складно,O
Тож,O
вірогідніше,O
що,O
колона,B-inscription
походить,O
все,O
ж,O
з,O
"
",O
Софійського,O
собору,O
Епіграфічні,O
пам'ятки,O
знаходяться,O
на,O
нижньому,O
фрагменті,O
ко-,O
"
",O
лони,O
їх,O
нараховується,O
дев'ять,O
№,O
№,O
4253–4261,O
Розташування,B-inscription
та,O
ступінь,O
ерозії,O
"
",O
прорізів,O
дозволяє,O
встановити,O
що,O
графіті,B-inscription
наносили,O
у,O
той,O
час,O
коли,O
колона,B-inscription
